Sub_tariff,6_digits,CIIU4,description,avgtariff
208400000,20840,1011,"Las demás carnes y despojos comestibles de ballenas, delfines y marsopas,  (mamíferos del orden Cetácea); manatíes y dugones o dugongos (mamíferos del orden Sirenia); de otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia), frescos,  refrigerados, o congelados",0.150000006
208400000,20840,1011,"Las demás carnes y despojos comestibles de ballenas, delfines y marsopas,  (mamíferos del orden Cetácea); manatíes y dugones o dugongos (mamíferos del orden Sirenia); de otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia), frescos,  refrigerados, o congelados",0.150000006
208400000,20840,1011,"Las demás carnes y despojos comestibles de ballenas, delfines y marsopas,  (mamíferos del orden Cetácea); manatíes y dugones o dugongos (mamíferos del orden Sirenia); de otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia), frescos,  refrigerados, o congelados",0.150000006
208500000,20850,1011,"Carnes y despojos comestibles de reptiles (incluidas las serpientes y tortugas de mar) frescos, refrigerados o congelados.",0.150000006
208600000,20860,1011,"Carnes y despojos comestibles de camellos y demás camélidos frescos,  refrigerados, o congelados",0.150000006
208900000,20890,1011,"Las demás carnes y despojos comestibles, frescos, refrigerados o congelados.",0.150000006
208900000,20890,1011,"Las demás carnes y despojos comestibles, frescos, refrigerados o congelados.",0.150000006
208900000,20890,1011,"Las demás carnes y despojos comestibles, frescos, refrigerados o congelados.",0.150000006
209001000,20900,1011,"Tocino sin partes magras, fresco, refrigerado, congelado, salado o en salmuera, seco o ahumado.",
209001000,20900,1011,"Tocino sin partes magras, fresco, refrigerado, congelado, salado o en salmuera, seco o ahumado.",
209001000,20900,1011,"Tocino sin partes magras, fresco, refrigerado, congelado, salado o en salmuera, seco o ahumado.",
209009000,20900,1011,"Las demás grasas de cerdo o de ave sin fundir ni extraer de otro modo, fresca, refrigerada, congelada o en salmuera.",
209009000,20900,1011,"Las demás grasas de cerdo o de ave sin fundir ni extraer de otro modo, fresca, refrigerada, congelada o en salmuera.",
209009000,20900,1011,"Las demás grasas de cerdo o de ave sin fundir ni extraer de otro modo, fresca, refrigerada, congelada o en salmuera.",
209101000,20910,1011,"Tocino de cerdo sin partes magras, fresco, refrigerado, congelado, salado o en salmuera, seco o ahumado.",0.125
209109000,20910,1011,"Las demás grasas de cerdo sin fundir ni extraer de otro modo frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.",0.125
209900000,20990,1011,"Las demás grasas de aves sin fundir, ni extraer de otro modo, frescos, refrigerados, congelados, salados o en salmuera, secos o ahumados.",0.100000001
210110000,21011,1011,"Jamones, paletas y sus trozos de animales de la especie porcina, sin deshuesar, salados o en salmuera, secos o ahumados.",0.150000006
210110000,21011,1011,"Jamones, paletas y sus trozos de animales de la especie porcina, sin deshuesar, salados o en salmuera, secos o ahumados.",0.150000006
210110000,21011,1011,"Jamones, paletas y sus trozos de animales de la especie porcina, sin deshuesar, salados o en salmuera, secos o ahumados.",0.150000006
210120000,21012,1011,"Tocino entreverado de panza (panceta) y sus trozos, salados o en salmuera, secos o ahumados.",0.200000003
210120000,21012,1011,"Tocino entreverado de panza (panceta) y sus trozos, salados o en salmuera, secos o ahumados.",0.200000003
210120000,21012,1011,"Tocino entreverado de panza (panceta) y sus trozos, salados o en salmuera, secos o ahumados.",0.200000003
210190000,21019,1011,"Las demás carnes y despojos comestibles de la especie porcina, salados o en salmuera, secos o ahumados.",0.200000003
210190000,21019,1011,"Las demás carnes y despojos comestibles de la especie porcina, salados o en salmuera, secos o ahumados.",0.200000003
210190000,21019,1011,"Las demás carnes y despojos comestibles de la especie porcina, salados o en salmuera, secos o ahumados.",0.200000003
210200000,21020,1011,"Carne de la especie bovina, salada o en salmuera, seca o ahumada.",0.800000012
210200000,21020,1011,"Carne de la especie bovina, salada o en salmuera, seca o ahumada.",0.800000012
210201000,21020,1011,"Carne seca (deshidratada) de la especie bovina, salada o en salmuera, seca o ahumada.",0.800000012
210209000,21020,1011,"Las demás carnes y despojos comestibles de la especie bovina, salados o en salmuera, ahumados.",0.800000012
210900010,21090,1011,"Tocino entreverado y jamones de los demás animales, salados o en salmuera, secos o ahumados.",
210900090,21090,1011,"Los demás despojos, incluidos la harina y el polvo comestibles, de carne o de despojos de los demás animales, salados o en salmuera, secos o ahumados.",
210901000,21090,1011,Harina y polvo comestibles de carne o de despojos.,
210901000,21090,1011,Harina y polvo comestibles de carne o de despojos.,
210909000,21090,1011,"Las demás carnes y despojos comestibles, salados o en salmuera, secos o ahumados.",
210909000,21090,1011,"Las demás carnes y despojos comestibles, salados o en salmuera, secos o ahumados.",
210910000,21091,1011,"Carnes y despojos comestibles de primates, salados o en salmuera, secos o ahumados.",0.150000006
210920000,21092,1011,"Carnes y despojos comestibles salados o en salmuera, secos o ahumados; incluidos la harina y polvo comestibles de ballenas, delfines y marsopas, (mamíferos del orden Cetácea); manatíes y dugones o dugongos (mamíferos del orden Sirenia); de otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia)",0.150000006
210920000,21092,1011,"Carnes y despojos comestibles salados o en salmuera, secos o ahumados; incluidos la harina y polvo comestibles de ballenas, delfines y marsopas, (mamíferos del orden Cetácea); manatíes y dugones o dugongos (mamíferos del orden Sirenia); de otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia)",0.150000006
210920000,21092,1011,"Carnes y despojos comestibles salados o en salmuera, secos o ahumados; incluidos la harina y polvo comestibles de ballenas, delfines y marsopas, (mamíferos del orden Cetácea); manatíes y dugones o dugongos (mamíferos del orden Sirenia); de otarios y focas, leones marinos y morsas (mamíferos del suborden Pinnipedia)",0.150000006
210930000,21093,1011,"Carnes y despojos comestibles de reptiles (incluidas las serpientes y tortugas de mar), salados o en salmuera, secos o ahumados.",0.150000006
210991000,21099,1011,"Harinas y polvos comestibles, de carne o de despojos de animales de la partida 02.10.",0.150000006
210999000,21099,1011,"Las demás carnes y despojos comestibles, salados o en salmuera, secos o ahumados.",0.150000006
210999010,21099,1011,"Carne de aves de la partida 01.05, salados o en salmuera.",0.150000006
210999010,21099,1011,"Carne de aves de la partida 01.05, salados o en salmuera.",0.150000006
210999090,21099,1011,"Las demás carnes y despojos comestibles, salados o en salmuera, secos o ahumados.",0.150000006
301100000,30110,321,Peces ornamentales.,
301100000,30110,321,Peces ornamentales.,
301110000,30111,322,"Peces ornamentales de agua dulce, vivos",0.100000001
301110010,30111,322,"Peces ornamentales, Rayas (Potamotrygon spp), de agua dulce, vivos",0.100000001
301110020,30111,322,"Peces ornamentales, Arawana plateada (Osteoglossum bicirrhosum), de agua dulce, vivos",0.100000001
301110030,30111,322,"Peces ornamentales, Pirarucú (Arapaima gigas), de agua dulce, vivos",0.100000001
301110090,30111,322,"Los demás peces ornamentales de agua dulce, vivos",0.100000001
301190000,30119,321,"Los demás peces ornamentales, vivos",0.100000001
301901000,30190,321,Peces vivos para reproducción o cría industrial.,
301909000,30190,311,Los demás peces vivos.,
301910000,30191,322,"Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache y oncorhynchus crysogaster), vivos.",0
301911000,30191,322,"Truchas Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster), vivos, para reproducción o cría industrial.",0
301911000,30191,322,"Truchas Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster), vivos, para reproducción o cría industrial.",0
301911000,30191,322,"Truchas Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster), vivos, para reproducción o cría industrial.",0
301919000,30191,322,"Las demás truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster), vivas.",0
301919000,30191,322,"Las demás truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster), vivas.",0
301919000,30191,322,"Las demás truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache y Oncorhynchus chrysogaster), vivas.",0
301920000,30192,312,Anguilas (anguilla spp.) vivas.,0
301920000,30192,312,Anguilas (anguilla spp.) vivas.,0
301930000,30193,322,"Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",0
301930000,30193,322,"Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",0
301930000,30193,322,"Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",0
301930000,30193,322,"Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",0
301940000,30194,311,"Atunes comunes o de aleta azul, del Atlántico y del Pacifico (thunnus thynnus, thunnus orientalis) vivos",0
301940000,30194,311,"Atunes comunes o de aleta azul, del Atlántico y del Pacifico (thunnus thynnus, thunnus orientalis) vivos",0
301950000,30195,311,"Atunes del sur (Thunnus maccoyii), vivos.",0
301991000,30199,321,Los demás peces o pescados vivos para la reproducción o cría industrial.,0
301991000,30199,321,Los demás peces o pescados vivos para la reproducción o cría industrial.,0
301991100,30199,321,"Tilapia para reproducción o cría industrial, vivos",0
301991900,30199,321,Los demás peces vivos para la reproducción o cría industrial,0
301999000,30199,311,Los demás peces o pescados vivos.,0
301999000,30199,311,Los demás peces o pescados vivos.,0
302000000,30200,311,"Pescado fresco o refrigerado, con exclusión de los filetes y demás carne de pescado de la partida 03.04.",
302110000,30211,311,"Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",0.150000006
302110000,30211,311,"Truchas (salmo trutta, oncorhynchus mykiss, oncorhynchus clarki, oncorhynchus aguabonita, oncorhynchus gilae, oncorhynchus apache, oncorhynchus crysogaster), frescas o refrigeradas, excepto hígados, huevas y lechas.",0.150000006
302120000,30212,311,"Salmones del pacífico (oncorhynchus nerka, oncorhynchus gorbuscha, oncorhynchus keta, oncorhynchus tschawytscha, oncorhynchus kisutch, oncorhynchus masou y..) salmones de atlan. (salmo salar) y salmones del danubio (hucho huc.), fresco y refrigerado excepto hígados, huevas y lechas",
302120000,30212,311,"Salmones del pacífico (oncorhynchus nerka, oncorhynchus gorbuscha, oncorhynchus keta, oncorhynchus tschawytscha, oncorhynchus kisutch, oncorhynchus masou y..) salmones de atlan. (salmo salar) y salmones del danubio (hucho huc.), fresco y refrigerado excepto hígados, huevas y lechas",
302130000,30213,311,"Salmones del pacífico ((oncorhynchus nerka, oncorhynchus gorbuscha, oncorhynchus keta, oncorhynchus tschawytscha, oncorhynchus kisutch, oncorhynchus masou y oncohynchus rhodurus)  frescos o refrigerados excepto hígados, huevas y lechas",0.150000006
302140000,30214,311,"Salmones del Atlántico y salmones del Danubio frescos o refrigerados excepto los filetes, hígados ,huevas  y lechas",0.150000006
302190000,30219,311,"Los demás salmónidos, excepto hígados, huevas y lechas, frescos o refrigerados.",0.150000006
302190000,30219,311,"Los demás salmónidos, excepto hígados, huevas y lechas, frescos o refrigerados.",0.150000006
302210000,30221,311,"Fletanes (halibut) (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), fresco o refrigerado, excepto los despojos comestibles de pescado de las subpartidas 0302.91 a 0302.99",0.150000006
